Name,DIY,Stack Size,Buy,Sell,Source,Source Notes,Version,Filename,Internal ID,Unique Entry ID
bamboo lattice fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceBamboo,3403,XaLnmQsQ47HfHQ9g5
barbed-wire fence,Yes,50,NFS,1980,Crafting,,1.0.0,ItemFenceBarbedWire,5213,dNgibaR9jFqaDwuDZ
brick fence,Yes,50,NFS,1200,Crafting,,1.0.0,ItemFenceWallRenga,3080,WAzanA7e5MREzJdMh
Bunny Day fence,Yes,50,NFS,2400,Crafting,,1.1.0a,ItemFenceEgg,12630,CLQGhAfSNykpxrh3a
corral fence,Yes,50,NFS,720,Crafting,,1.0.0,ItemFenceHorizontalWood,4349,rqwqYy7Aphvh5zBSA
country fence,Yes,50,NFS,720,Crafting,,1.0.0,ItemFenceLog,4350,twwkbWJ8YsoJEy3j8
hedge,Yes,50,NFS,55,Crafting,,1.2.0,ItemFenceIkegaki,12758,TphLYSh2MdogHdheg
imperial fence,Yes,50,NFS,1200,Crafting,,1.0.0,ItemFenceChinese,4354,fHqt7TXfbhfKnPbwG
iron fence,Yes,50,NFS,4500,Crafting,,1.0.0,ItemFenceSteel,4357,RL5hL24NbwzE7zv3R
iron-and-stone fence,Yes,50,NFS,3150,Crafting,,1.0.0,ItemFenceIronAndStone,5206,kjSa4R6JQz2DtWQ2C
lattice fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceLatiiceNatural,11712,qBrhYgaCnEiQYouP6
rope fence,Yes,50,NFS,3000,Crafting,,1.0.0,ItemFencePegRope,4352,TpruAQnqeeYcDxPRj
simple wooden fence,Yes,50,NFS,720,Crafting; Tom Nook,50 fences are given by Tom Nook after completing the three house plots during the main storyline,1.0.0,ItemFenceNatural,11711,bxF62vutvYBw9BTDT
spiky fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceSharply,4358,gYccyRpBzpFCLLW56
stone fence,Yes,50,NFS,600,Crafting,,1.0.0,ItemFenceStone,5212,ECNmTH3oh3SEDpHCr
straw fence,Yes,50,NFS,560,Crafting,,1.0.0,ItemFenceDriedStraw,4356,yp69uEZTdfS9CkisA
vertical-board fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceVerticalWood,3402,M9pkSgdAaKgQELi3E
wedding fence,Yes,50,NFS,411,Crafting,,1.2.0,ItemFenceJuneBride,12894,68uMh2zjCmeJukYhv
zen fence,Yes,50,NFS,3300,Crafting,,1.0.0,ItemFenceJapanese,5207,yZeqREzefxeSiLAaP﻿Name,Award Criteria,#,Internal ID,Internal Name,Internal Category,Num of Tiers,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Reward Tier 1,Reward Tier 2,Reward Tier 3,Reward Tier 4,Reward Tier 5,Reward Tier 6,Sequential,Version,Unique Entry ID
(island name) Miles!,Awarded when Nook Miles program is first unlocked,1,53,ImmigratetoIsland,Event,1,1,0,0,0,0,500,500,1000,2000,3000,0,Yes,1.0.0,QvQq6d4qJgCiBkMLX
Axel's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_4_0,4_0,6479,E97TTX7fBz2kPuoWZ
Axel's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_5_0,5_0,6479,WTxFLTr9BsmGHGQk7
Axel's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_6_0,6_0,6479,iye5iQYtvyBFmJudc
Axel's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp06_Remake_7_0,7_0,6479,itoSyu288cTPapH7T
Baabara's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_0_0,0_0,6691,KfgNp2KkZGqc5f8zD
Baabara's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_1_0,1_0,6691,rPEGcsiNn2jDyuKhX
Baabara's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_2_0,2_0,6691,MmEBXN4aufuJcaX3F
Baabara's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_3_0,3_0,6691,Q9AtqaAPxjKdF9o3z
Baabara's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_4_0,4_0,6691,BNogmrQCnuB8pbYTX
Baabara's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_5_0,5_0,6691,hZ73SM2AZSztEecoh
Baabara's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_6_0,6_0,6691,5EkQyXCcPCih7WH8S
Baabara's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Light blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp01_Remake_7_0,7_0,6691,Yp5Te7HhGqazBkhT9
Bam's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_0_0,0_0,6808,vJDFtBiyFE5JZEft7
Bam's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_1_0,1_0,6808,yJBn57tvzJc7CRpwi
Bam's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_2_0,2_0,6808,rtKsFvjhx3XR4inJ5
Bam's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_3_0,3_0,6808,2HaHfqBFQyNyh7RNY
Bam's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_4_0,4_0,6808,R4g3YTg3q5jwrbbDv
Bam's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_5_0,5_0,6808,ivJMBcNT78BSpFz9Y
Bam's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_6_0,6_0,6808,t8LGixv9TPTecGob3
Bam's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Blue,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer01_Remake_7_0,7_0,6808,xKj6WsHPYFYHYddgG
Bangle's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_0_0,0_0,6727,bqW3bzcigETEwsYvk
Bangle's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_1_0,1_0,6727,Z3RMpSNKhxz8RGrpw
Bangle's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_2_0,2_0,6727,PA9WLXLnCZkwnwwC7
Bangle's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_3_0,3_0,6727,Gy3AhAJd4gLCx44K8
Bangle's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_4_0,4_0,6727,8hGbxQcEnA8gjzNWL
Bangle's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_5_0,5_0,6727,3xhqETZXNzi52ePdm
Bangle's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_6_0,6_0,6727,JNgcdPgKEEQT5hMx9
Bangle's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig03_Remake_7_0,7_0,6727,GMtBfMeJNTg386H5S
Barold's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_0_0,0_0,6783,hm74TZ3dwwBwNnvrw
Barold's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_1_0,1_0,6783,wsuo6uNyY8qrjJ7YA
Barold's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_2_0,2_0,6783,WpxcxLmr2EGfSeYcK
Barold's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_3_0,3_0,6783,FQaQLyp3tBHJXc3Lh
Barold's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_4_0,4_0,6783,hw3XRbqQ28Np37K48
Barold's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_5_0,5_0,6783,8xJbBabiznYLjbDE8
Barold's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_6_0,6_0,6783,n3w2dgMf84f6wJEtT
Barold's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Gray,Black,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr16_Remake_7_0,7_0,6783,Nkt4QkhbLyjKyrn9P
Bea's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_0_0,0_0,6447,9haSdGSkr55GgsapM
Bea's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_1_0,1_0,6447,CEjhCDtC7JXQmbfF9
Bea's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_2_0,2_0,6447,TJpLMNcKvuXtY3q6L
Bea's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_3_0,3_0,6447,GmMWr5esMGsrCuWkz
Bea's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_4_0,4_0,6447,umhhNdoDGecCv44no
Bea's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_5_0,5_0,6447,b42TFzYMgi68mQstx
Bea's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_6_0,6_0,6447,wMCF8prvnH9GgATe4
Bea's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog10_Remake_7_0,7_0,6447,pZPRtevppvqRhgbsK
Beardo's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_0_0,0_0,6538,3CSN78o6M4G8DwGvy
Beardo's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_1_0,1_0,6538,cDYavfSzkPBbDT4D9
Beardo's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_2_0,2_0,6538,3wWTEFyAFgwL2CbDZ
Beardo's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_3_0,3_0,6538,jXkBagZ4b68T7dT2a
Beardo's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_4_0,4_0,6538,skfw9EeknXcx6eNXY
Beardo's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_5_0,5_0,6538,rysoCDmyxW7yRiCWL
Beardo's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_6_0,6_0,6538,y8AZbFgZxMyrLwaZ6
Beardo's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea13_Remake_7_0,7_0,6538,LDQs36u5ubf4cs2mL
Beau's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_0_0,0_0,6433,ZATuBav2Tus7sdh8e
Beau's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_1_0,1_0,6433,xgH59oGCdeAvWJNPF
Beau's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_2_0,2_0,6433,thBPvtKRtmaMaoF3N
Beau's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_3_0,3_0,6433,K3XG4SfzjfDx9GoFQ
Beau's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_4_0,4_0,6433,YiEa8xYjkXMch552a
Beau's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_5_0,5_0,6433,nNSEuSc3WbS36nTKQ
Beau's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_6_0,6_0,6433,2d23x3RCC6RLm5noc
Beau's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Brown,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDer07_Remake_7_0,7_0,6433,mxShNXtanrzXQ8TEK
Becky's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_0_0,0_0,6790,gJahzCvoTR7ARW2sy
Becky's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_1_0,1_0,6790,WWcPgJTi8SxSJnJMP
Becky's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_2_0,2_0,6790,f6yTmraFX82YKt7e4
Becky's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_3_0,3_0,6790,aa2pfgmkk8frsdXFm
Becky's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_4_0,4_0,6790,b8CDMYGGyiz6skDnx
Becky's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_5_0,5_0,6790,28yKdNpsjZSSDqrLY
Becky's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_6_0,6_0,6790,LrLsNv42uRxRGpp8b
Becky's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Purple,Red,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn09_Remake_7_0,7_0,6790,KQhb9TdqdpPGThg3c
Bella's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_0_0,0_0,6591,7i3Sr98wyvSC3vMMN
Bella's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_1_0,1_0,6591,7cHMnmgNiRLodRBC2
Bella's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_2_0,2_0,6591,bKmXewAXX5qwEL6vK
Bella's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_3_0,3_0,6591,9deMSa5GYNXYxRxAB
Bella's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_4_0,4_0,6591,sBBxchn64sf8qboSh
Bella's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_5_0,5_0,6591,9jk86rNBWpyQ6KGW4
Bella's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_6_0,6_0,6591,Papfg9kTQmAGa7Zjn
Bella's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Purple,White,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus02_Remake_7_0,7_0,6591,wcn7qrkfT4ovP7WXp
Benedict's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_0_0,0_0,6786,ZEGcGMYPPdsSzEaMm
Benedict's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_1_0,1_0,6786,yz9eoMradCe4d4Kj4
Benedict's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_2_0,2_0,6786,BRtCAdCxk7CtXfjLt
Benedict's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_3_0,3_0,6786,GZ7rA3ikhgByJdCfR
Benedict's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_4_0,4_0,6786,Ndw3Sfc9PcWd4CgdS
Benedict's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_5_0,5_0,6786,PBXTnDifihjB8s7Tk
Benedict's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_6_0,6_0,6786,XTRZWhzkXQQdZruug
Benedict's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Red,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlChn01_Remake_7_0,7_0,6786,9oLqZoxcsNuaMWsu8
Benjamin's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_0_0,0_0,6451,P8WmvDBN548ECj6qv
Benjamin's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_1_0,1_0,6451,qCrLYyPoiPYZ5uSym
Benjamin's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_2_0,2_0,6451,ZsimnELoBGEv6suAh
Benjamin's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_3_0,3_0,6451,juDnrAS7QbRS6wS4s
Benjamin's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_4_0,4_0,6451,mDW5AZCxY8eKWtyta
Benjamin's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_5_0,5_0,6451,Soj27cgRkyAiXy3gy
Benjamin's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_6_0,6_0,6451,5XEqvzSDheH4tRysg
Benjamin's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Yellow,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog16_Remake_7_0,7_0,6451,MvrF8XRyfjAtEEioo
Bertha's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_0_0,0_0,6532,9D4wnhq6FNiuTN5iS
Bertha's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_1_0,1_0,6532,EWabMgtukqgfkDLpm
Bertha's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_2_0,2_0,6532,8rqoAdkwQw3FYKnhA
Bertha's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_3_0,3_0,6532,BePhPryS6B8MvTEB3
Bertha's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_4_0,4_0,6532,ovWfAXjL7LRnzM84F
Bertha's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_5_0,5_0,6532,mmkyXxRkzbKfTdqsR
Bertha's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_6_0,6_0,6532,P3sbtZqQuocaKqL8o
Bertha's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Pink,Green,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip03_Remake_7_0,7_0,6532,pYRyBnPN4JiDEPv6h
Bettina's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_0_0,0_0,6601,5B2ixkNi8yqKdv8FK
Bettina's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_1_0,1_0,6601,PQFCNnquWPzWkPxNE
Bettina's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_2_0,2_0,6601,f4KkjdJhbrRepRGyk
Bettina's photo,White,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_3_0,3_0,6601,eawttECyp4Gk7LyAP
Bettina's photo,Pop,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_4_0,4_0,6601,qSESDvwyja3pAjhDo
Bettina's photo,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_5_0,5_0,6601,pvDnWZYeEAixWTisb
Bettina's photo,Silver,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_6_0,6_0,6601,Th628FJ2gcTJfjpWQ
Bettina's photo,Gold,Frame,NA,NA,No,Yes,1,NFS,10,Orange,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus15_Remake_7_0,7_0,6601,8X4AkJsZzqLKJwRfm
Bianca's photo,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig06_Remake_0_0,0_0,6730,7tnDg86smRTQk7FCx
Bianca's photo,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig06_Remake_1_0,1_0,6730,fN5NrFpNmCWMQQEx4
Bianca's photo,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,Light blue,Blue,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlTig06_Remake_2_0,2_0,6730,5Mgrtbf7aGeodec3r
